valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo
0.927,2005,0.0113,['Queens of the Stone Age'],0.364,174027,0.959,0,0BqQWfhMrkpRAUCbdfdHUC,0.000953,1,0.411,-2.956,1,Little Sister,57,1/1/2005,0.0627,161.797
0.824,2005,0.54,['Patrulla 81'],0.734,194880,0.637,0,54dx7PURUtHjoxgIbCDRce,0,7,0.877,-3.9,1,Eres Divina,59,1/1/2005,0.0515,120.531
0.774,2005,0.0817,['Brooks & Dunn'],0.692,194827,0.944,0,0SineTesaejYlgW5pwLo10,0,7,0.574,-2.846,1,Play Something Country,56,30/8/2005,0.0322,115.148
0.591,2005,0.0433,['Panic! At The Disco'],0.513,203613,0.934,0,0N90pptABhFyr1axONlIEB,0,4,0.832,-3.347,0,London Beckoned Songs About Money Written by Machines,54,27/9/2005,0.163,169.907
0.364,2005,0.0109,['Lil Wayne'],0.682,263547,0.723,1,0aq7ohTG6VDYQvsnAYtA5e,0,1,0.406,-4.628,1,Fireman,55,1/1/2005,0.211,80.634
0.296,2005,0.00301,['Silverstein'],0.434,193920,0.952,0,6pa830TqTW4EQdsxVV2goe,1.60E-05,4,0.406,-3.177,0,Smile in Your Sleep,57,2005,0.18,184.048
0.623,2005,0.0104,"['Shooter Jennings', 'George Jones']",0.476,265413,0.872,0,0W5Pa3GW06IQ7BS5CbTTOM,0,9,0.637,-5.292,1,4th Of July / He Stopped Loving Her Today - Medley,54,1/3/2005,0.0455,132.899
0.655,2005,0.00012,['O.A.R.'],0.652,207493,0.707,0,7n9GxM3guijiK2isLfUgJt,2.64E-06,4,0.485,-4.552,1,Love and Memories,54,4/10/2005,0.0297,121.998
0.609,2005,0.00933,['Black Eyed Peas'],0.689,239773,0.929,0,4MtDnnAJ1AtWit10FRmZdW,0,5,0.548,-2.76,0,Don't Phunk With My Heart,55,1/1/2005,0.0608,130.899
0.285,2005,0.00332,['Thirty Seconds To Mars'],0.333,188187,0.877,0,0lHSJ0ZP8uUPnJXhMdGjOK,0.00101,5,0.769,-1.894,0,Attack,56,1/1/2005,0.0603,175.095
0.522,2005,0.000731,['Nickelback'],0.441,219320,0.815,0,0n2RMFCf3wfKJ9h3E3BKO8,0,3,0.414,-4.088,1,Savin' Me,51,26/9/2005,0.0276,164.021
0.378,2005,0.0217,['Z-Ro'],0.758,265213,0.843,1,338VhnERUjSnXmIFGuxonu,2.44E-05,6,0.412,-3.564,1,Mo City Don,51,2005,0.266,98.037
0.964,2005,0.0829,"['Killer Mike', 'Blackowned C-Bone', 'Rock D The Legend', 'Big Boi']",0.863,272587,0.916,1,4i2HYTGM7yHty0qVhD3lqD,7.09E-06,2,0.566,-4.523,1,Kryptonite,52,1/1/2005,0.137,145.182
0.416,2005,0.00453,['Lil Wayne'],0.633,293680,0.879,1,079lsExLsjditCh8XyUn0L,0,2,0.822,-3.456,1,Best Rapper Alive,52,1/1/2005,0.141,151.51
0.739,2005,0.235,['Los Askis'],0.656,213000,0.723,0,0FuqABgi0bD219B12xC7Hn,0,4,0.632,-4.816,0,Amor Regresa,58,1/1/2005,0.036,171.463
0.491,2006,0.171,"['H̩ctor ""El Father""', 'Wisin & Yandel']",0.808,235627,0.682,0,614NVFo5csQqRnryl4jXs2,1.42E-06,2,0.464,-7.128,1,El Telefono,66,1/1/2006,0.0963,89.987
0.308,2006,0.00296,['Tenacious D'],0.623,165960,0.938,0,3pYKJaLiixRcDFfcNhxZKK,0.000852,0,0.48,-4.161,1,The Metal,63,2/11/2006,0.123,112.022
0.856,2006,0.354,"['Three 6 Mafia', 'Project Pat']",0.729,176880,0.795,1,5zd9TgduWbfFXwgnm3K3Rz,0,7,0.536,-4.579,1,Poppin' My Collar (feat. Project Pat),56,20/6/2006,0.144,146.747
0.108,2006,1.56E-05,['Killswitch Engage'],0.447,189667,0.993,0,07ceEXOyS7ghQkyCOycXwP,0.027,7,0.474,-3.022,1,This Fire,61,21/1/2006,0.111,140.018
0.794,2006,0.00798,"['Cherish', 'Sean Paul']",0.826,226293,0.67,0,6MBEjJlXQYXr8dfxDvZuoA,0,2,0.495,-5.559,1,Do It To It,61,1/1/2006,0.169,74.007
0.702,2006,0.152,['The Game'],0.434,251040,0.764,1,39yRhjDdSTP4A7VehxBXDb,0,4,0.425,-5.367,0,Wouldn't Get Far,55,1/1/2006,0.276,92.605
0.398,2006,0.502,"['Ricky Martin', 'Lamari', 'Tommy Torres']",0.4,247867,0.82,0,61hJK3EfAd1LDk7x5OrCTc,0,0,0.712,-5.235,0,Tu Recuerdo (feat. La Mari De Chambao & Tommy Torres) - MTV Unplugged Version,68,1/11/2006,0.103,83.415
0.802,2006,0.592,"['LA INDIA', 'Marc Anthony']",0.629,366200,0.68,0,0LIZVQBQtDi4lLhB83qJIp,0,10,0.919,-6.448,0,Vivir Lo Nuestro,57,1/1/2006,0.0433,91.158
0.582,2006,0.107,['Tenacious D'],0.501,254347,0.796,1,7lFgli7y2vo7sjgynHZzBP,0.000974,0,0.539,-4.599,1,Kickapoo,60,2/11/2006,0.104,130.719
0.794,2006,0.0814,"['Boosie Badazz', 'Webbie']",0.804,253187,0.762,1,1BQpZVznpItCJI0FlHQPfo,0,11,0.618,-3.189,0,Smoking On Purple (feat. Webbie),51,24/10/2006,0.272,145.422
0.707,2007,0.0869,['Crime Mob'],0.847,226547,0.667,1,76dZuMVXjIyLPRLv00skGd,0,6,0.443,-5.7,1,Rock Yo Hips,55,8/1/2007,0.17,77.492
0.578,2007,0.143,"['DJ Khaled', 'T.I.', 'Akon', 'Fat Joe)', 'Rick Ross', 'Lil Wayne', 'Birdman']",0.765,263280,0.872,1,6YdzlsQcyXoWjAykR0rjj3,0,10,0.495,-4.241,0,We Takin' Over,58,12/6/2007,0.0775,112.607
0.764,2007,0.00125,['The Wombats'],0.397,191293,0.839,0,60Ih7J2Q1o9shvMC2OAALu,0,4,0.576,-6.674,1,Let's Dance to Joy Division,53,9/7/2007,0.102,116.947
0.678,2007,0.0895,['Shawty Lo'],0.428,198093,0.714,1,6TQANhh0iV17xMeExcH6qj,0,8,0.766,-5.574,1,They Know (Dey Know),53,4/12/2007,0.399,110.017
0.548,2007,0.0695,"['Birdman', 'Lil Wayne']",0.534,205133,0.813,1,1kEp3Po9RUPm11N5ITOUWx,0,9,0.606,-5.902,1,Pop Bottles - Main,54,1/1/2007,0.406,149.613
0.736,2007,0.0144,['Collie Buddz'],0.497,221507,0.786,0,1a64u7QtJ9yDwpNyfDrZTj,0,1,0.638,-6.05,0,Come Around,52,2/7/2007,0.322,152.982
0.797,2007,0.262,['AJJ'],0.532,119880,0.652,0,4s5DywrMqIlGxvKi4WrHwH,0,9,0.461,-6.112,0,Bad Bad Things,54,11/9/2007,0.119,80.803
0.705,2007,0.104,['Wisin & Yandel'],0.822,206947,0.776,0,15wPtgg6jsyMLhIkjcSpl4,0,11,0.443,-5.524,0,Ahora Es,65,1/1/2007,0.108,96.01
0.489,2008,0.000969,['Soulja Boy'],0.546,206333,0.712,0,6ATrsVaZT7XjkCynxM8cTS,0,3,0.406,-3.104,0,Turn My Swag On,58,1/1/2008,0.0269,150.154
0.524,2008,0.0205,"['Amanda Seyfried', 'Ashley Lilley', 'Rachel McDowall']",0.631,231720,0.838,0,7lkeI7MsLOZ5gyh9ejaf3W,0.000558,2,0.423,-4.791,0,Gimme! Gimme! Gimme! (A Man After Midnight) - From 'Mamma Mia!' Original Motion Picture Soundtrack,63,1/1/2008,0.0292,120.045
0.534,2008,0.0801,['Empire of the Sun'],0.675,267373,0.781,0,3zEN0ii6s4DHHBpnTp3RP7,0.0143,4,0.422,-5.404,0,We Are The People,66,3/10/2008,0.0306,122.989
0.623,2008,0.0839,"['JJ Grey & Mofro', 'Mofro']",0.683,281027,0.653,0,2HTF6COSIKrwpP8NcbtdBa,0.000855,7,0.422,-4.688,1,Orange Blossoms,54,26/8/2008,0.0323,126.75
0.407,2008,0.443,['Luis Fonsi'],0.31,239400,0.663,0,4lerOTNr2tFWJCAmmhymhi,0,3,0.609,-6.075,1,No Me Doy Por Vencido,68,2008,0.101,172.768
0.401,2008,0.0309,['Deerhunter'],0.579,202640,0.94,0,2SpHd4lGMrJMIQDf92V6VP,0.862,4,0.656,-6.89,1,Agoraphobia,54,31/10/2008,0.0375,120.097
0.679,2008,0.0254,"['Ice Cube', 'Lil Jon', 'Snoop Dogg']",0.726,231933,0.757,1,3Feec7M9kLXDHag4iZcBxU,0,0,0.702,-7.155,1,Go To Church,59,1/1/2008,0.191,83.979
0.916,2008,0.555,['Nappy Roots'],0.851,261373,0.651,1,5BYWuQEiyb6bxJGWIvsnpF,0.0264,9,0.461,-6.249,1,Good Day,51,5/8/2008,0.233,93.995
0.706,2009,0.144,['Brooks & Dunn'],0.326,199274,0.887,0,6CkydK3NOAMScIhViRzXoB,1.35E-06,9,0.49,-4.199,0,Ain't Nothing 'Bout You,58,8/9/2009,0.0565,202.354
0.527,2009,0.281,['Tech N9ne Collabos'],0.782,240173,0.835,1,1AJx5jJQy9pKKxcnHm85RY,0,10,0.459,-4.278,0,Dysfunctional,59,19/5/2009,0.283,80.014
0.722,2009,0.193,['The Notorious B.I.G.'],0.433,217000,0.862,1,6jCGzZn0gFeRlbqdaJhw6T,0,1,0.604,-3.89,0,Party and Bullshit - 2008 Remaster,63,12/1/2009,0.412,200.817
0.768,2009,0.162,['Roberto Tapia'],0.76,216747,0.754,0,6FooQEHlzu2d38aZ9SjJvV,0,7,0.412,-6.539,1,El Ni̱o De La Tuna,59,1/1/2009,0.0492,105.012
0.657,2009,0.0163,['Rascal Flatts'],0.541,242027,0.895,0,2F08d4KocfOdWhn7aK3gDI,0,2,0.571,-4.884,1,Summer Nights,57,1/1/2009,0.0367,102.078
0.675,2009,0.205,['Joe Nichols'],0.5,185453,0.9,0,7xoBJ4hih949Jeu5ZfzBai,0.000251,2,0.694,-3.577,1,Gimmie That Girl,55,2009,0.117,162.249
0.329,2009,0.00379,['Madonna'],0.737,316813,0.88,0,27QvYgBk0CHOVHthWnkuWt,0.00351,6,0.417,-6.449,1,Vogue,67,18/9/2009,0.0433,115.998
0.841,2009,0.0172,['Black Eyed Peas'],0.715,268840,0.907,0,5K5LbSTVuKKe1KGMNfBgIW,8.39E-05,7,0.426,-6.025,0,Rock That Body,56,1/1/2009,0.0993,124.992
0.555,2009,0.256,['Animal Collective'],0.508,340787,0.953,0,2gE0khQ948RYQOeTgCUL2a,0.0445,4,0.929,-6.031,0,My Girls,55,20/1/2009,0.0806,119.973
0.121,2009,0.186,"['Drake', 'Lil Wayne']",0.591,302492,0.846,1,2hcohLIysMxofYziluXCoX,0,7,0.463,-3.687,1,Ignant Shit (feat. Lil Wayne),59,2009,0.276,94.795
0.797,2009,0.107,['Kid Cudi'],0.75,260200,0.71,1,6Bs8KdjRAuv3rzCIdchXwu,0.000989,10,0.449,-7.936,0,Enter Galactic (Love Connection Part I),54,15/9/2009,0.0395,120.004
0.817,2009,0.108,['Big & Rich'],0.7,200307,0.896,0,7ngLY64yLCFIRaybpIYKJz,0,2,0.453,-2.276,1,Save a Horse (Ride a Cowboy),56,25/9/2009,0.191,102.065
0.853,2009,0.235,['MF DOOM'],0.499,135067,0.728,1,3ZWc3Bm8eUMRRJhSWKHHeV,0,8,0.686,-4.922,0,THAT'S THAT,58,23/3/2009,0.385,96.089
0.583,2009,0.164,"['Twista', 'Erika Shevon']",0.831,251267,0.686,1,4B9zlmKyr1L2wYOoaSAA31,0,7,0.467,-9.796,1,Wetter,52,1/1/2009,0.102,119.97
0.304,2009,3.28E-06,['Alice In Chains'],0.441,237907,0.845,0,2O2ii9OPZYh1NBXo9FtE0Y,0.0533,10,0.723,-3.315,1,Check My Brain,58,1/1/2009,0.0462,113.989
0.512,2009,0.265,['Kid Cudi'],0.802,151333,0.742,1,77fcAXl6MsFPtFJG45zTUE,0.000287,1,0.63,-4.607,1,Simple As...,53,15/9/2009,0.111,95
0.725,2009,0.0845,"['Timbaland', 'Drake']",0.555,240920,0.713,0,7qje9qxLncMESiPeI27SAn,0,11,0.712,-4.549,1,Say Something (Featuring Drake),55,1/1/2009,0.0911,79.934
0.664,2009,0.00141,['Lady Gaga'],0.7,249253,0.808,0,1K9jK8EHkgOTjLokIbIxPq,0,9,0.611,-4.522,0,Monster,53,5/8/2009,0.0446,120.033
0.13,2009,0.000463,['Slipknot'],0.293,236360,0.997,1,7MEHTWzEi3z7P2jEWAcdHZ,3.95E-05,4,0.415,-4.364,0,Eyeless,61,9/9/2009,0.217,100.348
0.701,2009,0.255,['Kenny Chesney'],0.718,209347,0.603,0,4LZqNiZHiQvGLlt0RkXtqt,0.0146,7,0.47,-8.455,1,"No Shoes, No Shirt, No Problems",53,19/5/2009,0.0317,117.928
0.729,2009,0.212,['Don Omar'],0.785,239493,0.881,0,5nJaS3PEpyPfaWiLxIGtRX,0,8,0.753,-4.205,0,Virtual Diva,64,1/1/2009,0.0505,113.999
0.646,2009,0.00124,['Lady Gaga'],0.694,249280,0.801,1,2WgyOP8Z1D6GQYumCwH4Dk,0,9,0.479,-4.503,0,Monster,59,5/11/2009,0.0441,119.969
0.866,2009,0.64,['Chuy Lizarraga y Su Banda Tierra Sinaloense'],0.654,204640,0.727,0,1Lp14SCjlGEvGSC4uDwrpD,0,0,0.415,-4.834,0,La Peinada (La Peinadita),57,1/1/2009,0.0727,155.11
0.417,2010,2.10E-05,['Sleeping With Sirens'],0.425,219107,0.936,0,1wFRkVclQWfMQQcaVLjmBE,0,8,0.926,-5.52,0,"If I'm James Dean, You're Audrey Hepburn",62,23/3/2010,0.0829,158.046
0.436,2010,0.0662,['Black Eyed Peas'],0.816,307640,0.813,0,7vWFaMq63AwkFDhS2OAg5u,2.77E-06,6,0.602,-7.798,0,The Time (Dirty Bit),70,1/1/2010,0.0664,127.979
0.793,2010,0.00283,['Kansas'],0.452,322093,0.788,0,2SUpC3UgKwLVOS2FtZif9N,0.000116,7,0.441,-5.712,1,Carry on Wayward Son,63,2010,0.0326,126.739
0.277,2010,0.115,"['Kanye West', 'Bon Iver']",0.608,256587,0.746,1,2Im64pIz6m0EJKdUe6eZ8r,0.0087,5,0.427,-5.249,0,Lost In The World,63,22/11/2010,0.184,117.072
0.606,2010,0.142,['Greensky Bluegrass'],0.405,338240,0.756,0,30sRAEKuzybaAvhjEBmppp,4.03E-05,6,0.638,-6.361,0,Time > Breathe Reprise >,59,9/2/2010,0.0307,133.379
0.519,2010,0.0843,"['Kesha', '3OH!3']",0.752,172053,0.836,0,7lWUJpax919G4JdaFEVmCy,0.000425,10,0.424,-3.173,1,Blah Blah Blah (feat. 3OH!3),61,1/1/2010,0.115,120.003
0.81,2010,0.556,['Mac Miller'],0.522,175783,0.725,1,6vVftwBiIaM9xDVZhSwTCJ,0,5,0.799,-5.184,0,Senior Skip Day,59,13/8/2010,0.302,108.36
0.518,2010,0.00402,"['Lloyd Banks', 'Juelz Santana']",0.652,208387,0.671,1,0cNJ3huiV99wvUN1tmQLTL,2.89E-05,4,0.598,-5.376,0,"Beamer, Benz, Or Bentley",58,1/1/2010,0.315,159.963
0.584,2010,0.255,"['Kanye West', 'JAY-Z', 'Pusha T', 'CyHi The Prynce', 'Swizz Beatz', 'RZA']",0.64,397667,0.754,1,6K07Ahf6V7CAQn0ikrOztl,0,1,0.63,-5.873,0,So Appalled,62,22/11/2010,0.283,87.15
0.323,2010,0.0415,['Linkin Park'],0.487,231680,0.961,0,1V4Bq9kYHMk9yILUp5z3o3,1.15E-06,4,0.553,-4.139,1,Waiting for the End,57,8/9/2010,0.132,170.005
0.463,2010,0.294,['Brad Paisley'],0.448,206720,0.824,0,2rQyI7A1yTvTXJ9J4qFmmN,3.81E-05,2,0.662,-5.508,1,Mud On the Tires,58,2/11/2010,0.0478,185.217
0.487,2010,0.107,['Mac Miller'],0.682,197929,0.934,1,0DCu6lwtdiVjMixpQJcGG3,0,4,0.749,-2.526,0,Knock Knock,58,13/8/2010,0.129,109.032
0.813,2010,0.00308,['Glee Cast'],0.651,213413,0.889,0,4hBW3h6FnQNh7NRmyxLLG7,0,5,0.417,-5.236,1,Valerie - Glee Cast Version,63,26/11/2010,0.0694,107.009
0.558,2010,0.0104,['Roar'],0.425,135693,0.754,1,40gk32E7YaTFoQwDIWv2SY,0.112,2,0.438,-6.028,1,Christmas Kids,57,14/3/2010,0.0367,152.092
0.584,2010,0.13,['Eminem'],0.619,303733,0.972,1,3Tj1luJyKPQt7WbrqpJ2Az,0,11,0.782,-0.517,1,Cold Wind Blows,61,18/6/2010,0.416,169.04
0.782,2010,0.257,"['Joe ""Bean"" Esposito']",0.571,179667,0.863,0,4zXa17K83Pp6N2yXdVc2sv,0,4,0.532,-7.661,0,You're The Best,62,1/1/2010,0.048,94.299
0.557,2010,0.444,['Fabolous'],0.664,209693,0.909,1,5I6YA7oHtraxwWQzzCugDt,0,6,0.525,-3.552,0,You Be Killin Em,56,1/1/2010,0.22,93.977
0.669,2011,1.25E-05,['Chevelle'],0.515,218560,0.857,0,6sREV6MpLHTqcOmBK5mvYF,0.0954,5,0.486,-4.582,1,Face to the Floor,60,6/12/2011,0.0511,92.028
0.407,2011,0.306,"['Justin Bieber', 'Mariah Carey']",0.575,240333,0.911,0,1IUtgwxLYzDVd41EgbKUjX,0,9,0.434,-5.318,0,All I Want For Christmas Is You (SuperFestive!) Duet with Mariah Carey,64,1/1/2011,0.0639,150.001
0.303,2011,0.0786,"['Drake', 'Rick Ross']",0.417,307640,0.887,1,1QBwk6GTCxVdC2hoSw9tlM,0,5,0.834,-5.551,0,Lord Knows,59,15/11/2011,0.367,167.579
0.412,2011,0.0488,"['David Guetta', 'Nicki Minaj']",0.705,199680,0.794,0,6JOlNkT0QdHeZB0wPbI9IR,0,8,0.575,-2.266,1,Turn Me On (feat. Nicki Minaj),56,26/8/2011,0.0593,127.961
0.725,2011,0.0483,['Foster The People'],0.641,238787,0.967,0,3u1Er1rkjn1oSz1xdZH3ZD,0.000276,5,0.442,-4.289,0,Call It What You Want,63,23/5/2011,0.0601,113.017
0.642,2011,0.0803,"['The Game', 'Lil Wayne', 'Tyler, The Creator']",0.476,228827,0.81,1,1UIcqXAA24eg76EFWViwr5,0,4,0.568,-3.414,0,Martians Vs Goblins,59,1/1/2011,0.265,83.309
0.54,2011,0.00528,['Cult To Follow'],0.643,224087,0.954,0,4I58RPHVzDldHfK3t5HiZA,0,9,0.466,-3.255,1,Leave It All Behind,65,20/12/2011,0.108,114.964
0.162,2011,0.000133,['A Day To Remember'],0.501,147627,0.989,1,6UZ8PjuMPQI6i7NOImb2mA,1.60E-06,7,0.57,-4.369,1,2nd Sucks,57,1/10/2011,0.173,140.029
0.589,2011,0.223,['Kirk Franklin'],0.745,307973,0.753,0,0UQDSP8cz6WmLJckO5jqUQ,0,1,0.705,-2.408,1,I Smile,57,21/3/2011,0.164,144.057
0.377,2011,0.0408,"['JAY-Z', 'Kanye West']",0.593,256707,0.73,1,3R1k8P1MrDdLSRhlTaaWAS,0.000156,0,0.715,-4.638,0,Who Gon Stop Me,59,8/8/2011,0.159,133.879
0.338,2011,0.0922,"['The Game', 'Lil Wayne']",0.405,229480,0.889,1,2sYUGgzQfHQ6lOWzbrny8Z,0,2,0.446,-3.303,1,Red Nation,61,1/1/2011,0.317,82.918
0,2012,0.119,['Rain Sounds'],0,240000,0.601,0,7dTyZl4cBRKnPBeq1fdrHY,0.771,4,0.968,-13.753,0,White Noise,65,7/5/2012,0,0
0.0119,2012,0.000626,['Nature Sounds'],0.0735,570203,0.997,0,1nKY2o8XQG1RvUCpBV5VSK,0.975,8,0.871,-12.484,1,Relaxing Constant Rain Storm with Distant Thunder Sfx,64,25/9/2012,0.0995,81.214
0.921,2012,0.288,['Poolside'],0.782,368784,0.622,0,35U4PXL3W3XIkAjEUdhr36,0.53,2,0.58,-5.832,1,Harvest Moon,66,9/7/2012,0.0411,106.022
0.382,2012,0.479,['The Weeknd'],0.68,275493,0.707,0,7eZ7ODAt9cALYnWLO8F6Fd,0,7,0.511,-7.225,0,D.D.,63,1/1/2012,0.0987,119.993
0.856,2012,0.00646,['Lee Brice'],0.54,207893,0.86,0,4HFNGbVmsMV5lHUvDuXLkl,0,1,0.629,-5.763,1,Parking Lot Party,58,24/4/2012,0.081,171.72
0.401,2012,0.018,['Purity Ring'],0.609,209760,0.798,0,5KeyVNymqfqac1wLDseK8v,8.68E-06,5,0.434,-4.448,0,Fineshrine,59,23/7/2012,0.0404,130.034
0.874,2012,0.0092,['My Darkest Days'],0.663,193573,0.914,0,4akbPW1whJ6VDvXYeTA3vX,0,11,0.649,-4.28,0,Casual Sex,55,1/1/2012,0.0453,116.034
0.776,2012,0.0118,['One Direction'],0.614,182133,0.984,0,1fZvvlfjgoqjz7HQKEfzyp,0,1,0.65,-2.419,0,Still The One,64,12/11/2012,0.0773,142.002
0.749,2012,0.472,"['Tonny Tun Tun', 'Daddy Yankee', 'Wisin & Yandel']",0.66,249680,0.793,0,4n4CBlQVxxnU0MHGO5Mqv3,0,9,0.611,-8.005,0,Mayor que yo,68,24/9/2012,0.329,179.512
0.41,2013,0.000539,['Fall Out Boy'],0.562,244960,0.964,0,53AuxddsgPSlqM619nJhSd,1.57E-06,4,0.579,-2.991,0,The Phoenix,61,1/1/2013,0.072,138.063
0.811,2013,0.292,['A$AP Rocky'],0.801,236280,0.819,1,0O3TAouZE4vL9dM5SyxgvH,0,11,0.515,-5.189,1,Fashion Killa,65,2013,0.158,139.969
0.41,2013,0.000539,['Fall Out Boy'],0.562,244960,0.964,0,7jwDuO7UZvWs77KNj9HbvF,1.57E-06,4,0.579,-2.991,0,The Phoenix,69,1/1/2013,0.072,138.063
0.775,2013,0.351,"['A$AP Rocky', 'Kendrick Lamar', 'Joey Bada$$', 'Yelawolf', 'Danny Brown', 'Action Bronson', 'Big K.R.I.T.']",0.489,372173,0.878,1,1eLU27PPFxBhbp1CBjPh9J,0,2,0.698,-3.36,1,"1Train (feat. Kendrick Lamar, Joey Bada$$, Yelawolf, Danny Brown, Action Bronson & Big K.R.I.T.)",64,2013,0.368,81.497
0.567,2013,0.0271,['Fall Out Boy'],0.558,186827,0.924,0,2E43WFS4rRc09za2r2GmZl,3.32E-06,9,0.537,-4.341,0,My Songs Know What You Did In The Dark (Light Em Up),71,1/1/2013,0.064,151.99
0.612,2013,0.0124,['BTS'],0.436,221593,0.869,0,4frlkLwlnm58ejpNwWjxyl,1.60E-06,2,0.494,-5.174,1,No More Dream,69,12/6/2013,0.472,167.766
0.898,2013,0.00395,['The 1975'],0.662,254620,0.911,1,2zyz614fJRrqQXW1q0sY1c,0.00125,11,0.473,-4.985,1,Girls,58,2013,0.0531,108.025
0.409,2013,0.025,['One Direction'],0.489,157293,0.867,0,3jZomvOBa5qfTo5HkqI1p5,0,4,0.586,-3.121,0,One Way or Another (Teenage Kicks),69,17/2/2013,0.071,162.131
0.344,2014,0.00543,"['August Alsina', 'Nicki Minaj']",0.462,276080,0.615,1,7ewfvLrlI0VNht4vEnoTMh,0,0,0.856,-7.982,0,No Love,65,5/8/2014,0.153,130.967
0.849,2014,0.0981,['Florida Georgia Line'],0.476,184707,0.952,0,0El2Zyt68nYySFDG87hZgM,2.91E-06,4,0.438,-3.783,1,Sun Daze,61,14/10/2014,0.041,170.062
0.889,2014,0.205,['Cody Johnson'],0.674,174680,0.892,0,2g3vpJiqwswGJbUOSkCWqC,0,0,0.694,-3.771,1,Dance Her Home,60,14/1/2014,0.0293,114.048
0.8,2014,0.024,"['Lilly Wood and The Prick', 'Robin Schulz']",0.763,189413,0.875,0,5fnA9mkIfScSqHIpeDyvck,5.41E-06,9,0.599,-5.797,0,Prayer in C - Robin Schulz Radio Edit,70,16/5/2014,0.0262,123.013
0.86,2014,0.103,['Little Big Town'],0.591,178840,0.959,0,1pxXqJZBrCREdC0s4Xs6Xz,0,9,0.779,-2.515,1,Day Drinking,58,21/10/2014,0.057,163.883
0.746,2014,0.0161,['Chase Rice'],0.513,190587,0.803,0,1pbjOhmFwYC09EYU5EwB5L,0,0,0.667,-4.45,1,Ready Set Roll,58,19/8/2014,0.0777,156.038
0.917,2014,0.000291,['Dead Or Alive'],0.548,196067,0.963,0,5RXrCgoku7rnTX6cbGuT3E,0.078,6,0.507,-3.742,0,You Spin Me Round (Like a Record),56,3/3/2014,0.0346,128.178
0.413,2014,0.149,['Kevin Gates'],0.739,239209,0.769,1,18Py7Lu1re4wbeisFAEHi7,0,10,0.492,-6.89,0,Perfect Imperfection,57,15/12/2014,0.211,110.896
0.512,2015,0.00933,['Highly Suspect'],0.417,242560,0.706,1,7yoBjKO6cCnK3zV8gr1k4e,0.000572,6,0.474,-4.652,0,Lydia,64,17/7/2015,0.0945,127.884
0.0298,2015,4.84E-05,"['Rain Sounds', 'Rainfall', 'Rain for Deep Sleep', 'Rain Sounds Nature Collection', 'Fresh Water Spa', 'Sounds Of Nature : Thunderstorm, Rain']",0.0822,68011,0.814,0,14NEgZFbFI38a0TsxaKNoV,0.989,1,0.499,-24.379,1,Gentle Rain Fall,66,6/6/2015,0.0564,173.199
0.537,2015,0.432,"['Lil Dicky', 'Snoop Dogg']",0.684,353960,0.621,1,5TlAXiBCBwiQnIZUAA4Jkg,0,11,0.607,-8.442,0,Professional Rapper (feat. Snoop Dogg),65,31/7/2015,0.362,128.882
0.373,2015,0.371,['Mac Miller'],0.735,278507,0.749,1,4z0PnuB07fxtVZZRWsCfxb,0,10,0.47,-3.766,0,100 Grandkids,64,18/9/2015,0.0874,93.718
0.451,2015,0.0132,"['Nick Jonas', 'Tinashe']",0.684,222187,0.71,1,5NQJnRpJHRaupdegphntQT,0,11,0.444,-3.614,0,Jealous - Remix,67,20/11/2015,0.0779,93.007
0.349,2016,0.0623,"['Kanye West', 'Gucci Mane', 'Big Sean', '2 Chainz', 'Travis Scott', 'Yo Gotti', 'Quavo', 'Desiigner']",0.692,334253,0.774,1,2nBI3iWLhupR7LyAJ5GGkE,0,6,0.873,-2.48,0,Champions,68,10/6/2016,0.0876,134.952
0.387,2016,0.00264,['BLACKPINK'],0.658,240849,0.836,0,3yHQKddM8SVCRnuPSo3HPN,1.02E-06,5,0.507,-3.282,0,BOOMBAYAH,77,8/8/2016,0.0549,124.969
0.465,2016,0.275,['NF'],0.704,331480,0.778,0,6WKk8l8EXiwPBYlmSlhZWx,0,8,0.401,-6.722,1,Therapy Session,67,22/4/2016,0.156,109.963
0.763,2016,0.0155,['The Weeknd'],0.664,265600,0.771,0,00NAQYOP4AmWR549nnYJZu,9.60E-06,0,0.46,-5.779,1,Secrets,70,25/11/2016,0.0533,109.945
0.535,2016,0.256,['Lizzo'],0.682,159736,0.919,0,3Yh9lZcWyKrK9GjbhuS0hR,0,0,0.442,-3.18,0,Good as Hell,69,9/3/2016,0.0875,95.982
0.841,2016,0.00975,['Young the Giant'],0.673,197427,0.789,0,0yTJtxZJ5VLfBEHhiNUNeY,0,0,0.752,-4.288,1,Silvertongue,65,12/8/2016,0.0408,100.043
0.298,2016,0.0019,"['Skrillex', 'Rick Ross']",0.457,215510,0.899,1,6JyuJFedEvPmdWQW0PkbGJ,0,10,0.831,-2.591,0,Purple Lamborghini (with Rick Ross),71,22/7/2016,0.132,147.268
0.355,2016,0.0398,"['FRENSHIP', 'Emily Warren']",0.683,237707,0.708,0,2XMTqoHHSH0lvuXrvIEdco,0.155,5,0.686,-6.244,0,Capsize,70,2/9/2016,0.0305,92.991
0.34,2016,0.187,['$uicideBoy$'],0.817,116000,0.911,1,4XQDrALwqj4J1YPqg58sDV,0.00173,0,0.42,-2.153,1,Champion Of Death,65,22/7/2016,0.0455,119.989
